sequence_number,sequence,complete,length,id,document_name,link,sequences
12,o,True,1,3396,VOL X 2,https://liber.cnr.it/tablet/view/3396,14
13,LANA,True,1,3396,VOL X 2,https://liber.cnr.it/tablet/view/3396,14
14,7,True,1,3396,VOL X 2,https://liber.cnr.it/tablet/view/3396,14
1,sa-qa-re-jo,True,4,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
2,OVISf,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
3,60,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
4,LANA,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
5,5,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
6,M,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
7,2,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
8,o,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
9,LANA,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
10,ta-mi-de-so,True,4,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
11,e-ra,True,2,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
12,o,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
13,OVISf,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
14,40,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
15,o,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
16,ki,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
17,OVISm,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
18,100,True,1,3397,VOL X 2,https://liber.cnr.it/tablet/view/3397,18
1,po-ti-ni-ja-we-jo,True,6,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
2,OVISf,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
3,70,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
4,LANA,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
5,7,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
6,ke-u-sa,True,3,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
7,si-ja-du-we,True,4,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
8,o,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
9,ki,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
10,OVISm,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
11,70,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
12,o,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
13,LANA,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
14,7,True,1,3398,VOL X 2,https://liber.cnr.it/tablet/view/3398,14
1,e-se-re-e-jo,True,5,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
2,OVISf,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
3,80,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
4,ki,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
5,OVISm,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
6,10,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
7,LANA,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
8,11,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
9,si-da-jo,True,3,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
10,ma-ri,True,2,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
11,o,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
12,ki,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
13,OVISm,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
14,70,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
15,o,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
16,LANA,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
17,5,True,1,3399,VOL X 2,https://liber.cnr.it/tablet/view/3399,17
1,sa-qa-re-jo,True,4,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
2,OVISf,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
3,20,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
4,LANA,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
5,2,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
6,o,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
7,LANA,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
8,8,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
9,pa-za-ti,True,3,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
10,ma-ri,True,2,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
11,o,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
12,OVISf,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
13,30,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
14,o,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
15,ki,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
16,OVISm,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
17,50,True,1,3400,VOL X 2,https://liber.cnr.it/tablet/view/3400,17
1,e-se-re-e-jo,True,5,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
2,OVISf,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
3,40,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
4,LANA,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
5,2,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
6,i-pe-ta,True,3,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
7,su-ri-mo,True,3,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
8,o,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
9,OVISf,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
10,20,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
11,o,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
12,ki,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
13,OVISm,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
14,60,True,1,3401,VOL X 2,https://liber.cnr.it/tablet/view/3401,14
1,po-ti-ni-ja-we-jo,False,6,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
2,OVISf,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
3,50,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
4,LANA,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
5,5,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
6,*18-jo,False,2,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
7,si-ja-du-we,False,4,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
8,o,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
9,ki,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
10,OVISm,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
11,50,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
12,o,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
13,LANA,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
14,5,False,1,3402,VOL X 2,https://liber.cnr.it/tablet/view/3402,14
1,sa-qa-re-jo,True,4,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
2,OVISf,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
3,40,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
4,LANA,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
5,5,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
6,o,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
7,o,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
8,ki,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
9,OVISm,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
10,40,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
11,o,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
12,LANA,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
13,3,True,1,3403,VOL X 2,https://liber.cnr.it/tablet/view/3403,13
1,e-se-re-e-jo,False,5,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
2,OVISf,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
3,20,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
4,LANA,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
5,ra-su-to,False,3,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
6,o,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
7,ki,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
8,OVISm,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
9,50,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
10,LANA,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
11,3,False,1,3404,VOL X 2,https://liber.cnr.it/tablet/view/3404,11
1,OVISf,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
2,50,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
3,ki,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
4,OVIS,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
5,10,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
6,LANA,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
7,6,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
8,ra,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
9,o,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
10,ki,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
11,OVIS,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
12,15,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
13,LANA,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
14,1,True,1,3405,VOL X 2,https://liber.cnr.it/tablet/view/3405,14
1,27,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
2,LANA,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
3,1,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
4,o,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
5,OVISf,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
6,23,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
7,LANA,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
8,2,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
9,separatum,False,1,3406,VOL X 2,https://liber.cnr.it/tablet/view/3406,9
1,LANA,True,1,3407,VOL X 2,https://liber.cnr.it/tablet/view/3407,1
1,2,False,1,3408,VOL X 2,https://liber.cnr.it/tablet/view/3408,3
2,LANA,False,1,3408,VOL X 2,https://liber.cnr.it/tablet/view/3408,3
3,12,False,1,3408,VOL X 2,https://liber.cnr.it/tablet/view/3408,3
1,OVISf,False,1,3409,VOL X 2,https://liber.cnr.it/tablet/view/3409,5
2,50,False,1,3409,VOL X 2,https://liber.cnr.it/tablet/view/3409,5
3,LANA,False,1,3409,VOL X 2,https://liber.cnr.it/tablet/view/3409,5
4,o,False,1,3409,VOL X 2,https://liber.cnr.it/tablet/view/3409,5
5,LANA,False,1,3409,VOL X 2,https://liber.cnr.it/tablet/view/3409,5
1,ri-jo-no,False,3,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
2,OVISf,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
3,LANA,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
4,no,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
5,o,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
6,OVISf,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
7,30,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
8,o,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
9,LANA,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
10,2,False,1,3410,VOL X 2,https://liber.cnr.it/tablet/view/3410,10
1,WE,True,1,3411,VOL X 2,https://liber.cnr.it/tablet/view/3411,7
2,40,True,1,3411,VOL X 2,https://liber.cnr.it/tablet/view/3411,7
3,4,True,1,3411,VOL X 2,https://liber.cnr.it/tablet/view/3411,7
4,o,True,1,3411,VOL X 2,https://liber.cnr.it/tablet/view/3411,7
5,ki,True,1,3411,VOL X 2,https://liber.cnr.it/tablet/view/3411,7
6,OVISm,True,1,3411,VOL X 2,https://liber.cnr.it/tablet/view/3411,7
7,26,True,1,3411,VOL X 2,https://liber.cnr.it/tablet/view/3411,7
1,OVISf,False,1,3412,VOL X 2,https://liber.cnr.it/tablet/view/3412,5
2,100,False,1,3412,VOL X 2,https://liber.cnr.it/tablet/view/3412,5
3,ka-ra-u-ko,False,4,3412,VOL X 2,https://liber.cnr.it/tablet/view/3412,5
4,u-ta-no,False,3,3412,VOL X 2,https://liber.cnr.it/tablet/view/3412,5
5,ki,False,1,3412,VOL X 2,https://liber.cnr.it/tablet/view/3412,5
1,WE,True,1,3413,VOL X 2,https://liber.cnr.it/tablet/view/3413,7
2,20,True,1,3413,VOL X 2,https://liber.cnr.it/tablet/view/3413,7
3,9,True,1,3413,VOL X 2,https://liber.cnr.it/tablet/view/3413,7
4,o,True,1,3413,VOL X 2,https://liber.cnr.it/tablet/view/3413,7
5,ki,True,1,3413,VOL X 2,https://liber.cnr.it/tablet/view/3413,7
6,OVISm,True,1,3413,VOL X 2,https://liber.cnr.it/tablet/view/3413,7
7,41,True,1,3413,VOL X 2,https://liber.cnr.it/tablet/view/3413,7
1,LANA,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
2,3,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
3,M,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
4,2,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
5,o,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
6,LANA,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
7,11,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
8,ki,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
9,OVISm,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
10,77,False,1,3414,VOL X 2,https://liber.cnr.it/tablet/view/3414,10
1,OVISf,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
2,80,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
3,WE,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
4,40,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
5,e-ko-so,False,3,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
6,ki,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
7,OVISm,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
8,60,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
9,to-sa,False,2,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
10,o,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
11,ki,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
12,OVISx,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
13,o,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
14,ki,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
15,OVISm,False,1,3415,VOL X 2,https://liber.cnr.it/tablet/view/3415,15
1,WE,True,1,3416,VOL X 2,https://liber.cnr.it/tablet/view/3416,6
2,70,True,1,3416,VOL X 2,https://liber.cnr.it/tablet/view/3416,6
3,o,True,1,3416,VOL X 2,https://liber.cnr.it/tablet/view/3416,6
4,ki,True,1,3416,VOL X 2,https://liber.cnr.it/tablet/view/3416,6
5,OVIS,True,1,3416,VOL X 2,https://liber.cnr.it/tablet/view/3416,6
6,25,True,1,3416,VOL X 2,https://liber.cnr.it/tablet/view/3416,6
1,no,False,1,3417,VOL X 2,https://liber.cnr.it/tablet/view/3417,7
2,OVISf,False,1,3417,VOL X 2,https://liber.cnr.it/tablet/view/3417,7
3,20,False,1,3417,VOL X 2,https://liber.cnr.it/tablet/view/3417,7
4,o,False,1,3417,VOL X 2,https://liber.cnr.it/tablet/view/3417,7
5,OVISf,False,1,3417,VOL X 2,https://liber.cnr.it/tablet/view/3417,7
6,50,False,1,3417,VOL X 2,https://liber.cnr.it/tablet/view/3417,7
7,o,False,1,3417,VOL X 2,https://liber.cnr.it/tablet/view/3417,7
1,OVISf,False,1,3418,VOL X 2,https://liber.cnr.it/tablet/view/3418,7
2,50,False,1,3418,VOL X 2,https://liber.cnr.it/tablet/view/3418,7
3,LANA,False,1,3418,VOL X 2,https://liber.cnr.it/tablet/view/3418,7
4,to,False,1,3418,VOL X 2,https://liber.cnr.it/tablet/view/3418,7
5,ki,False,1,3418,VOL X 2,https://liber.cnr.it/tablet/view/3418,7
6,OVISm,False,1,3418,VOL X 2,https://liber.cnr.it/tablet/view/3418,7
7,20,False,1,3418,VOL X 2,https://liber.cnr.it/tablet/view/3418,7
1,OVISf,False,1,3419,VOL X 2,https://liber.cnr.it/tablet/view/3419,8
2,40,False,1,3419,VOL X 2,https://liber.cnr.it/tablet/view/3419,8
3,to,False,1,3419,VOL X 2,https://liber.cnr.it/tablet/view/3419,8
4,ri-jo-no,False,3,3419,VOL X 2,https://liber.cnr.it/tablet/view/3419,8
5,o,False,1,3419,VOL X 2,https://liber.cnr.it/tablet/view/3419,8
6,OVISf,False,1,3419,VOL X 2,https://liber.cnr.it/tablet/view/3419,8
7,20,False,1,3419,VOL X 2,https://liber.cnr.it/tablet/view/3419,8
8,o,False,1,3419,VOL X 2,https://liber.cnr.it/tablet/view/3419,8
1,sa-qa-re-jo,True,4,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
2,OVISf,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
3,50,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
4,LANA,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
5,6,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
6,ki,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
7,OVISm,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
8,50,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
9,o,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
10,LANA,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
11,4,True,1,3420,VOL X 2,https://liber.cnr.it/tablet/view/3420,11
1,sa-qa-re-jo,False,4,3421,VOL X 2,https://liber.cnr.it/tablet/view/3421,7
2,OVISf,False,1,3421,VOL X 2,https://liber.cnr.it/tablet/view/3421,7
3,a-ko-ro,False,3,3421,VOL X 2,https://liber.cnr.it/tablet/view/3421,7
4,ra-ja,False,2,3421,VOL X 2,https://liber.cnr.it/tablet/view/3421,7
5,o,False,1,3421,VOL X 2,https://liber.cnr.it/tablet/view/3421,7
6,ki,False,1,3421,VOL X 2,https://liber.cnr.it/tablet/view/3421,7
7,OVISm,False,1,3421,VOL X 2,https://liber.cnr.it/tablet/view/3421,7
1,sa-qa-re-jo,False,4,3422,VOL X 2,https://liber.cnr.it/tablet/view/3422,7
2,ti-za,False,2,3422,VOL X 2,https://liber.cnr.it/tablet/view/3422,7
3,*56-ko-we-e,False,4,3422,VOL X 2,https://liber.cnr.it/tablet/view/3422,7
4,o,False,1,3422,VOL X 2,https://liber.cnr.it/tablet/view/3422,7
5,ki,False,1,3422,VOL X 2,https://liber.cnr.it/tablet/view/3422,7
6,OVISm,False,1,3422,VOL X 2,https://liber.cnr.it/tablet/view/3422,7
7,50,False,1,3422,VOL X 2,https://liber.cnr.it/tablet/view/3422,7
1,po-ti-ni-ja-we-jo,False,6,3423,VOL X 2,https://liber.cnr.it/tablet/view/3423,6
2,OVISf,False,1,3423,VOL X 2,https://liber.cnr.it/tablet/view/3423,6
3,ka-ru-no,False,3,3423,VOL X 2,https://liber.cnr.it/tablet/view/3423,6
4,o,False,1,3423,VOL X 2,https://liber.cnr.it/tablet/view/3423,6
5,ki,False,1,3423,VOL X 2,https://liber.cnr.it/tablet/view/3423,6
6,OVISm,False,1,3423,VOL X 2,https://liber.cnr.it/tablet/view/3423,6
1,OVISf,False,1,3424,VOL X 2,https://liber.cnr.it/tablet/view/3424,4
2,30,False,1,3424,VOL X 2,https://liber.cnr.it/tablet/view/3424,4
3,OVISx,False,1,3424,VOL X 2,https://liber.cnr.it/tablet/view/3424,4
4,10,False,1,3424,VOL X 2,https://liber.cnr.it/tablet/view/3424,4
1,OVISm,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
2,20,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
3,LANA,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
4,6,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
5,M,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
6,1,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
7,o,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
8,LANA,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
9,3,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
10,M,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
11,2,True,1,3425,VOL X 2,https://liber.cnr.it/tablet/view/3425,11
1,LANA,False,1,3426,VOL X 2,https://liber.cnr.it/tablet/view/3426,5
2,3,False,1,3426,VOL X 2,https://liber.cnr.it/tablet/view/3426,5
3,LANA,False,1,3426,VOL X 2,https://liber.cnr.it/tablet/view/3426,5
4,1,False,1,3426,VOL X 2,https://liber.cnr.it/tablet/view/3426,5
5,M,False,1,3426,VOL X 2,https://liber.cnr.it/tablet/view/3426,5
1,LANA,False,1,3427,VOL X 2,https://liber.cnr.it/tablet/view/3427,6
2,6,False,1,3427,VOL X 2,https://liber.cnr.it/tablet/view/3427,6
3,o,False,1,3427,VOL X 2,https://liber.cnr.it/tablet/view/3427,6
4,LANA,False,1,3427,VOL X 2,https://liber.cnr.it/tablet/view/3427,6
5,3,False,1,3427,VOL X 2,https://liber.cnr.it/tablet/view/3427,6
6,M,False,1,3427,VOL X 2,https://liber.cnr.it/tablet/view/3427,6
1,LANA,False,1,3428,VOL X 2,https://liber.cnr.it/tablet/view/3428,4
2,6,False,1,3428,VOL X 2,https://liber.cnr.it/tablet/view/3428,4
3,M,False,1,3428,VOL X 2,https://liber.cnr.it/tablet/view/3428,4
4,2,False,1,3428,VOL X 2,https://liber.cnr.it/tablet/view/3428,4
1,LANA,False,1,3429,VOL X 2,https://liber.cnr.it/tablet/view/3429,4
2,5,False,1,3429,VOL X 2,https://liber.cnr.it/tablet/view/3429,4
3,o,False,1,3429,VOL X 2,https://liber.cnr.it/tablet/view/3429,4
4,LANA,False,1,3429,VOL X 2,https://liber.cnr.it/tablet/view/3429,4
1,po-ti-ni-ja-we-jo,False,6,3430,VOL X 2,https://liber.cnr.it/tablet/view/3430,5
2,OVISf,False,1,3430,VOL X 2,https://liber.cnr.it/tablet/view/3430,5
3,te-wa-jo,False,3,3430,VOL X 2,https://liber.cnr.it/tablet/view/3430,5
4,si-ja-du-we,False,4,3430,VOL X 2,https://liber.cnr.it/tablet/view/3430,5
5,o,False,1,3430,VOL X 2,https://liber.cnr.it/tablet/view/3430,5
1,e-se-re-e-jo,True,5,3431,VOL X 2,https://liber.cnr.it/tablet/view/3431,6
2,OVISf,True,1,3431,VOL X 2,https://liber.cnr.it/tablet/view/3431,6
3,ma-so-mo,True,3,3431,VOL X 2,https://liber.cnr.it/tablet/view/3431,6
4,o,True,1,3431,VOL X 2,https://liber.cnr.it/tablet/view/3431,6
5,ki,True,1,3431,VOL X 2,https://liber.cnr.it/tablet/view/3431,6
6,OVISm,True,1,3431,VOL X 2,https://liber.cnr.it/tablet/view/3431,6
1,po-ti-ni-ja-we-jo,True,6,3432,VOL X 2,https://liber.cnr.it/tablet/view/3432,3
2,qo-ta,True,2,3432,VOL X 2,https://liber.cnr.it/tablet/view/3432,3
3,ra-ja,True,2,3432,VOL X 2,https://liber.cnr.it/tablet/view/3432,3
1,5,True,1,3433,VOL X 2,https://liber.cnr.it/tablet/view/3433,5
2,o,True,1,3433,VOL X 2,https://liber.cnr.it/tablet/view/3433,5
3,ki,True,1,3433,VOL X 2,https://liber.cnr.it/tablet/view/3433,5
4,OVISm,True,1,3433,VOL X 2,https://liber.cnr.it/tablet/view/3433,5
5,30,True,1,3433,VOL X 2,https://liber.cnr.it/tablet/view/3433,5
1,ku-mi-ro,False,3,3434,VOL X 2,https://liber.cnr.it/tablet/view/3434,2
2,ra-ja,False,2,3434,VOL X 2,https://liber.cnr.it/tablet/view/3434,2
1,po-ti-ni-ja-we-jo,False,6,3435,VOL X 2,https://liber.cnr.it/tablet/view/3435,4
2,ra-ri-jo,False,3,3435,VOL X 2,https://liber.cnr.it/tablet/view/3435,4
3,si-ja-du-we,False,4,3435,VOL X 2,https://liber.cnr.it/tablet/view/3435,4
4,o,False,1,3435,VOL X 2,https://liber.cnr.it/tablet/view/3435,4
1,OVISf,True,1,3436,VOL X 2,https://liber.cnr.it/tablet/view/3436,6
2,60,True,1,3436,VOL X 2,https://liber.cnr.it/tablet/view/3436,6
3,ro,True,1,3436,VOL X 2,https://liber.cnr.it/tablet/view/3436,6
4,e-ko-so,True,3,3436,VOL X 2,https://liber.cnr.it/tablet/view/3436,6
5,ki,True,1,3436,VOL X 2,https://liber.cnr.it/tablet/view/3436,6
